"gameId","playId","playDescription"
2018091700,2333,"short left complete"
2018091700,2443,"short left complete"
2018091700,2467,"short left complete"
2018091700,2778,"short left complete"
2018091700,2941,"short left complete"
2018091700,3024,"short left complete"
2018091700,3637,"short left complete"
2018091700,4128,"short left complete"
2018091700,4174,"short left complete"
2018092000,156,"short left complete"
2018092000,582,"short left complete"
2018092000,884,"short left complete"
2018092000,1386,"short left complete"
2018092000,2850,"short left complete"
2018092000,3019,"short left complete"
2018092000,3860,"short left complete"
2018092000,3986,"short left complete"
2018092302,187,"short left complete"
2018092302,297,"short left complete"
2018092302,1058,"short left complete"
2018092302,1103,"short left complete"
2018092302,1154,"short left complete"
2018092302,1221,"short left complete"
2018092302,1400,"short left complete"
2018092302,1445,"short left complete"
2018092302,1571,"short left complete"
2018092302,1661,"short left complete"
2018092302,2036,"short left complete"
2018092302,2288,"short left complete"
2018092302,2558,"short left complete"
2018092302,2678,"short left complete"
2018092302,2702,"short left complete"
2018092302,2802,"short left complete"
2018092302,2886,"short left complete"
2018092302,3804,"short left complete"
2018092303,123,"short left complete"
2018092303,1240,"short left complete"
2018092303,1815,"short left complete"
2018092303,2066,"short left complete"
2018092303,2111,"short left complete"
2018092303,2642,"short left complete"
2018092303,2795,"short left complete"
2018092303,2983,"short left complete"
2018092303,3075,"short left complete"
2018092303,3340,"short left complete"
2018092303,3693,"short left complete"
2018092303,3717,"short left complete"
2018092303,3741,"short left complete"
2018092304,476,"short left complete"
2018092304,747,"short left complete"
2018092304,814,"short left complete"
2018092304,1128,"short left complete"
2018092304,1173,"short left complete"
2018092304,1512,"short left complete"
2018092304,1780,"short left complete"
2018092304,1894,"short left complete"
2018092304,2208,"short left complete"
2018092304,2567,"short left complete"
2018092304,2758,"short left complete"
2018092304,2895,"short left complete"
2018092304,3330,"short left complete"
2018092304,3567,"short left complete"
2018092301,520,"short left complete"
2018092301,727,"short left complete"
2018092301,925,"short left complete"
2018092301,1183,"short left complete"
2018092301,1295,"short left complete"
2018092301,1553,"short left complete"
2018092301,1692,"short left complete"
2018092301,1932,"short left complete"
2018092301,2706,"short left complete"
2018092301,2826,"short left complete"
2018092301,2962,"short left complete"
2018092301,3186,"short left complete"
2018092301,3493,"short left complete"
2018092301,3628,"short left complete"
2018092300,407,"short left complete"
2018092300,552,"short left complete"
2018092300,663,"short left complete"
2018092300,1084,"short left complete"
2018092300,1662,"short left complete"
2018092300,1846,"short left complete"
2018092300,2094,"short left complete"
2018092300,2395,"short left complete"
2018092300,2559,"short left complete"
2018092300,2797,"short left complete"
2018092300,3028,"short left complete"
2018092300,3078,"short left complete"
2018092300,3693,"short left complete"
2018092300,4197,"short left complete"
2018092300,4451,"short left complete"
2018092300,4480,"short left complete"
2018092300,4557,"short left complete"
2018092300,4728,"short left complete"
2018092300,4752,"short left complete"
2018092300,4776,"short left complete"
2018092305,213,"short left complete"
2018092305,642,"short left complete"
2018092305,1137,"short left complete"
2018092305,2285,"short left complete"
2018092305,2347,"short left complete"
2018092305,2932,"short left complete"
2018092305,3389,"short left complete"
2018092305,3921,"short left complete"
2018092305,3971,"short left complete"
2018092305,4016,"short left complete"
2018092309,69,"short left complete"
2018092309,251,"short left complete"
2018092309,937,"short left complete"
2018092309,1224,"short left complete"
2018092309,1335,"short left complete"
2018092309,2197,"short left complete"
2018092309,2529,"short left complete"
2018092309,3356,"short left complete"
2018092309,3438,"short left complete"
2018092309,3717,"short left complete"
2018092309,4083,"short left complete"
2018092308,253,"short left complete"
2018092308,673,"short left complete"
2018092308,806,"short left complete"
2018092308,909,"short left complete"
2018092308,955,"short left complete"
2018092308,1127,"short left complete"
2018092308,2002,"short left complete"
2018092308,2366,"short left complete"
2018092308,3209,"short left complete"
2018092308,3346,"short left complete"
2018092308,3489,"short left complete"
2018092308,4224,"short left complete"
2018092308,4248,"short left complete"
2018092308,4294,"short left complete"
2018092308,4318,"short left complete"
2018092308,4347,"short left complete"
2018092306,183,"short left complete"
2018092306,1193,"short left complete"
2018092306,1311,"short left complete"
2018092306,1567,"short left complete"
2018092306,1684,"short left complete"
2018092306,2109,"short left complete"
2018092306,2133,"short left complete"
2018092306,2691,"short left complete"
2018092306,3421,"short left complete"
2018092306,3641,"short left complete"
2018092306,3706,"short left complete"
2018092307,152,"short left complete"
2018092307,344,"short left complete"
2018092307,765,"short left complete"
2018092307,1154,"short left complete"
2018092307,2304,"short left complete"
2018092307,2328,"short left complete"
2018092307,2990,"short left complete"
2018092307,3152,"short left complete"
2018092307,3176,"short left complete"
2018092307,3259,"short left complete"
2018092307,3309,"short left complete"
2018092307,3690,"short left complete"
2018092307,3714,"short left complete"
2018092307,3738,"short left complete"
2018092307,3841,"short left complete"
2018092307,4247,"short left complete"
2018092310,136,"short left complete"
2018092310,509,"short left complete"
2018092310,835,"short left complete"
2018092310,928,"short left complete"
2018092310,1964,"short left complete"
2018092310,2041,"short left complete"
2018092310,2106,"short left complete"
2018092310,2760,"short left complete"
2018092310,3678,"short left complete"
2018092311,643,"short left complete"
2018092311,980,"short left complete"
2018092311,1150,"short left complete"
2018092311,1361,"short left complete"
2018092311,1607,"short left complete"
2018092311,1872,"short left complete"
2018092311,1896,"short left complete"
2018092311,2201,"short left complete"
2018092311,2246,"short left complete"
2018092311,2414,"short left complete"
2018092311,2912,"short left complete"
2018092311,3029,"short left complete"
2018092311,3074,"short left complete"
2018092311,3657,"short left complete"
2018092311,3703,"short left complete"
2018092312,88,"short left complete"
2018092312,674,"short left complete"
2018092312,779,"short left complete"
2018092312,977,"short left complete"
2018092312,1520,"short left complete"
2018092312,1803,"short left complete"
2018092312,1970,"short left complete"
2018092312,2560,"short left complete"
2018092312,2702,"short left complete"
2018092312,2726,"short left complete"
2018092312,2965,"short left complete"
2018092312,3226,"short left complete"
2018092312,3316,"short left complete"
2018092312,3494,"short left complete"
2018092312,3822,"short left complete"
2018092313,173,"short left complete"
2018092313,398,"short left complete"
2018092313,473,"short left complete"
2018092313,635,"short left complete"
2018092313,751,"short left complete"
2018092313,946,"short left complete"
2018092313,1072,"short left complete"
2018092313,1286,"short left complete"
2018092313,1509,"short left complete"
2018092313,2285,"short left complete"
2018092313,2359,"short left complete"
2018092313,2697,"short left complete"
2018092313,2899,"short left complete"
2018092400,70,"short left complete"
2018092400,311,"short left complete"
2018092400,382,"short left complete"
2018092400,515,"short left complete"
2018092400,539,"short left complete"
2018092400,1046,"short left complete"
2018092400,1346,"short left complete"
2018092400,1505,"short left complete"
2018092400,1767,"short left complete"
2018092400,1832,"short left complete"
2018092400,2119,"short left complete"
2018092400,2167,"short left complete"
2018092400,2270,"short left complete"
2018092400,2409,"short left complete"
2018092400,2433,"short left complete"
2018092400,2613,"short left complete"
2018092400,2658,"short left complete"
2018092400,2733,"short left complete"
2018092400,2994,"short left complete"
2018092400,3163,"short left complete"
2018092400,3269,"short left complete"
2018092400,3316,"short left complete"
2018092400,3451,"short left complete"
2018092400,3526,"short left complete"
2018092400,3699,"short left complete"
2018092400,4000,"short left complete"
2018092700,146,"short left complete"
2018092700,215,"short left complete"
2018092700,282,"short left complete"
2018092700,512,"short left complete"
2018092700,612,"short left complete"
2018092700,725,"short left complete"
2018092700,781,"short left complete"
2018092700,971,"short left complete"
2018092700,1244,"short left complete"
2018092700,1536,"short left complete"
2018092700,1702,"short left complete"
2018092700,2062,"short left complete"
2018092700,2086,"short left complete"
2018092700,2115,"short left complete"
2018092700,2574,"short left complete"
2018092700,2696,"short left complete"
2018092700,2860,"short left complete"
2018092700,3239,"short left complete"
2018092700,3319,"short left complete"
2018092700,3532,"short left complete"
2018092700,3577,"short left complete"
2018092700,3733,"short left complete"
2018092700,3810,"short left complete"
2018092700,4136,"short left complete"
2018093002,287,"short left complete"
2018093002,332,"short left complete"
2018093002,622,"short left complete"
2018093002,651,"short left complete"
2018093002,1013,"short left complete"
2018093002,1921,"short left complete"
2018093002,2092,"short left complete"
2018093002,2392,"short left complete"
2018093002,2538,"short left complete"
2018093002,2834,"short left complete"
2018093002,2978,"short left complete"
2018093002,3147,"short left complete"
2018093003,58,"short left complete"
2018093003,207,"short left complete"
2018093003,571,"short left complete"
2018093003,686,"short left complete"
2018093003,824,"short left complete"
2018093003,1346,"short left complete"
2018093003,1522,"short left complete"
2018093003,1781,"short left complete"
2018093003,1872,"short left complete"
2018093003,2334,"short left complete"
2018093003,2644,"short left complete"
2018093003,3300,"short left complete"
2018093004,78,"short left complete"
2018093004,336,"short left complete"
2018093004,1867,"short left complete"
2018093004,2577,"short left complete"
2018093004,2779,"short left complete"
2018093004,3146,"short left complete"
2018093004,3174,"short left complete"
2018093004,3200,"short left complete"
2018093004,3376,"short left complete"
2018093004,3640,"short left complete"
2018093004,3745,"short left complete"
2018093004,3769,"short left complete"
2018093004,3825,"short left complete"
2018093004,3870,"short left complete"
2018093004,3961,"short left complete"
2018093004,4295,"short left complete"
2018093004,4826,"short left complete"
2018093004,4871,"short left complete"
2018093004,5276,"short left complete"
2018093004,5326,"short left complete"
2018093004,5432,"short left complete"
