playId,gameId,half_seconds_remaining,game_half,posteam_timeouts_remaining,down,ydstogo,no_huddle,score_differential,season,outcome
1592,2018101411,163.0,1,3.0,3.0,10,0,14.0,9,complete deep right
1692,2018101411,120.0,1,3.0,2.0,6,0,14.0,9,incomplete deep left
1714,2018101411,114.0,1,3.0,3.0,6,0,14.0,9,complete short middle
1776,2018101411,64.0,1,3.0,2.0,8,1,14.0,9,complete deep right
1802,2018101411,57.0,1,0.0,1.0,10,0,-14.0,9,complete short left
1831,2018101411,52.0,1,0.0,1.0,10,0,-14.0,9,complete short left
1855,2018101411,46.0,1,0.0,2.0,10,0,-14.0,9,incomplete deep left
1940,2018101411,17.0,1,2.0,1.0,10,0,14.0,9,complete short right
1981,2018101411,11.0,1,1.0,2.0,9,0,14.0,9,complete short middle
2051,2018101411,4.0,1,0.0,1.0,15,0,14.0,9,incomplete short left
2169,2018101411,1746.0,2,3.0,2.0,17,0,14.0,9,complete short right
2193,2018101411,1708.0,2,3.0,3.0,17,0,14.0,9,complete deep middle
2259,2018101411,1610.0,2,3.0,1.0,10,0,14.0,9,complete short middle
2304,2018101411,1537.0,2,3.0,2.0,9,0,14.0,9,complete short right
2587,2018101411,1212.0,2,2.0,2.0,7,0,21.0,9,incomplete short middle
2609,2018101411,1208.0,2,2.0,3.0,7,0,21.0,9,incomplete deep right
2720,2018101411,1071.0,2,3.0,2.0,12,0,-21.0,9,complete deep left
2744,2018101411,1026.0,2,3.0,1.0,10,1,-21.0,9,incomplete short right
2766,2018101411,1021.0,2,3.0,2.0,10,0,-21.0,9,complete short middle
2870,2018101411,900.0,2,2.0,2.0,7,0,21.0,9,complete deep left
2910,2018101411,872.0,2,2.0,1.0,10,0,21.0,9,incomplete deep left
2953,2018101411,838.0,2,2.0,3.0,9,0,21.0,9,incomplete short right
3020,2018101411,798.0,2,3.0,2.0,18,1,-21.0,9,complete short middle
3044,2018101411,775.0,2,3.0,3.0,11,1,-21.0,9,incomplete short right
3088,2018101411,761.0,2,2.0,1.0,10,0,21.0,9,complete short right
3154,2018101411,648.0,2,2.0,1.0,10,0,21.0,9,complete short right
3285,2018101411,495.0,2,2.0,1.0,25,0,21.0,9,complete short right
3353,2018101411,386.0,2,2.0,3.0,25,0,21.0,9,complete short left
3507,2018101411,154.0,2,2.0,2.0,10,0,21.0,9,complete short middle
95,2018101403,1757.0,1,3.0,2.0,6,0,0.0,9,incomplete short right
126,2018101403,1754.0,1,3.0,3.0,6,0,0.0,9,complete short right
150,2018101403,1714.0,1,3.0,1.0,10,0,0.0,9,complete short middle
206,2018101403,1646.0,1,3.0,1.0,5,0,0.0,9,complete short right
258,2018101403,1587.0,1,3.0,2.0,9,0,0.0,9,incomplete deep left
303,2018101403,1581.0,1,3.0,3.0,14,0,0.0,9,incomplete short middle
371,2018101403,1539.0,1,3.0,2.0,8,0,0.0,9,incomplete short left
425,2018101403,1506.0,1,3.0,2.0,8,0,0.0,9,complete short middle
502,2018101403,1400.0,1,3.0,3.0,19,0,0.0,9,complete short right
598,2018101403,1334.0,1,3.0,1.0,20,0,0.0,9,complete short left
643,2018101403,1260.0,1,3.0,3.0,18,0,0.0,9,complete deep left
688,2018101403,1188.0,1,3.0,2.0,8,0,0.0,9,complete short left
886,2018101403,975.0,1,3.0,1.0,10,0,7.0,9,incomplete deep middle
952,2018101403,917.0,1,3.0,3.0,13,0,7.0,9,incomplete short right
1049,2018101403,874.0,1,3.0,2.0,8,0,7.0,9,complete short left
1073,2018101403,835.0,1,3.0,3.0,8,0,7.0,9,incomplete short right
1134,2018101403,785.0,1,3.0,2.0,8,0,-7.0,9,complete short left
1158,2018101403,743.0,1,3.0,3.0,6,0,-7.0,9,complete short left
1182,2018101403,709.0,1,3.0,1.0,10,0,-7.0,9,complete short right
1211,2018101403,672.0,1,3.0,2.0,10,0,-7.0,9,complete short right
1235,2018101403,628.0,1,3.0,3.0,9,0,-7.0,9,incomplete short left
1284,2018101403,613.0,1,3.0,1.0,10,0,7.0,9,incomplete deep right
1351,2018101403,563.0,1,3.0,3.0,15,0,7.0,9,complete short middle
1420,2018101403,513.0,1,3.0,1.0,10,0,-10.0,9,complete short left
1596,2018101403,318.0,1,3.0,2.0,2,0,10.0,9,incomplete deep left
1702,2018101403,160.0,1,3.0,1.0,10,0,10.0,9,complete short middle
1793,2018101403,54.0,1,3.0,3.0,14,0,10.0,9,complete deep middle
1820,2018101403,39.0,1,3.0,1.0,10,0,-10.0,9,complete short right
1920,2018101403,1774.0,2,3.0,2.0,5,0,10.0,9,incomplete short left
1942,2018101403,1770.0,2,3.0,3.0,5,0,10.0,9,complete short middle
2116,2018101403,1529.0,2,3.0,2.0,4,0,-10.0,9,incomplete short right
2138,2018101403,1522.0,2,3.0,3.0,4,0,-10.0,9,incomplete short right
2213,2018101403,1481.0,2,3.0,2.0,12,0,7.0,9,complete short right
2279,2018101403,1385.0,2,3.0,3.0,4,0,7.0,9,complete short middle
2461,2018101403,1168.0,2,3.0,1.0,10,0,7.0,9,incomplete short left
2508,2018101403,1127.0,2,3.0,3.0,7,0,7.0,9,incomplete short right
2555,2018101403,1111.0,2,3.0,1.0,10,0,-7.0,9,complete deep middle
2579,2018101403,1068.0,2,3.0,1.0,10,0,-7.0,9,incomplete deep middle
2601,2018101403,1061.0,2,3.0,2.0,10,0,-7.0,9,incomplete short left
2623,2018101403,1057.0,2,3.0,3.0,10,0,-7.0,9,complete short left
2868,2018101403,787.0,2,3.0,3.0,11,0,-4.0,9,complete deep right
2928,2018101403,780.0,2,3.0,1.0,10,0,-3.0,9,complete short left
3091,2018101403,545.0,2,3.0,3.0,3,0,3.0,9,complete short right
3183,2018101403,460.0,2,3.0,1.0,20,0,3.0,9,incomplete short right
3237,2018101403,418.0,2,3.0,3.0,15,0,3.0,9,complete deep left
3377,2018101403,235.0,2,2.0,1.0,10,0,-3.0,9,incomplete short right
3399,2018101403,230.0,2,2.0,2.0,10,0,-3.0,9,complete short right
3452,2018101403,172.0,2,2.0,2.0,15,0,-3.0,9,complete short middle
3476,2018101403,134.0,2,2.0,1.0,10,0,-3.0,9,complete short right
3505,2018101403,126.0,2,2.0,1.0,10,0,-3.0,9,incomplete deep left
3593,2018101403,113.0,2,2.0,2.0,2,0,-3.0,9,complete short middle
3657,2018101403,104.0,2,2.0,3.0,8,0,-3.0,9,incomplete short left
3713,2018101403,94.0,2,0.0,1.0,10,0,0.0,9,incomplete short left
3735,2018101403,90.0,2,0.0,2.0,10,0,0.0,9,complete short left
3790,2018101403,76.0,2,0.0,1.0,10,0,-7.0,9,incomplete deep right
3821,2018101403,70.0,2,0.0,2.0,10,0,-7.0,9,complete short left
3891,2018101403,58.0,2,0.0,2.0,8,0,-7.0,9,complete short right
3924,2018101403,35.0,2,0.0,3.0,6,0,-7.0,9,complete short middle
186,2018101408,1595.0,1,3.0,1.0,10,0,0.0,9,incomplete short right
229,2018101408,1547.0,1,3.0,3.0,2,0,0.0,9,incomplete short middle
287,2018101408,1526.0,1,3.0,1.0,10,0,0.0,9,complete deep middle
338,2018101408,1520.0,1,3.0,1.0,10,0,-7.0,9,incomplete short left
381,2018101408,1469.0,1,3.0,3.0,11,0,-7.0,9,incomplete short left
452,2018101408,1435.0,1,3.0,2.0,8,1,7.0,9,incomplete deep left
474,2018101408,1430.0,1,3.0,3.0,8,0,7.0,9,complete short middle
565,2018101408,1264.0,1,3.0,3.0,1,0,7.0,9,complete deep left
692,2018101408,1092.0,1,2.0,2.0,2,0,7.0,9,incomplete short right
714,2018101408,1087.0,1,2.0,3.0,2,0,7.0,9,complete short middle
785,2018101408,1076.0,1,3.0,1.0,10,0,-14.0,9,complete short right
809,2018101408,1047.0,1,3.0,1.0,10,0,-14.0,9,complete short left
833,2018101408,1018.0,1,3.0,1.0,10,1,-14.0,9,complete short left
857,2018101408,979.0,1,3.0,2.0,8,0,-14.0,9,complete short right
951,2018101408,860.0,1,3.0,3.0,16,0,-14.0,9,complete deep right
1033,2018101408,775.0,1,2.0,2.0,17,0,14.0,9,complete short right
1057,2018101408,735.0,1,2.0,3.0,11,0,14.0,9,incomplete short left
1121,2018101408,724.0,1,3.0,1.0,10,0,-14.0,9,complete short left
1155,2018101408,692.0,1,3.0,1.0,10,0,-14.0,9,complete short middle
1211,2018101408,645.0,1,2.0,2.0,4,0,14.0,9,incomplete short right
1233,2018101408,641.0,1,2.0,3.0,4,0,14.0,9,complete short middle
1257,2018101408,597.0,1,2.0,1.0,10,0,14.0,9,complete short right
1302,2018101408,506.0,1,2.0,3.0,10,0,14.0,9,complete short right
1366,2018101408,376.0,1,2.0,3.0,12,0,14.0,9,complete short left
1424,2018101408,330.0,1,3.0,1.0,10,0,-17.0,9,complete short right
1448,2018101408,312.0,1,3.0,2.0,2,1,-17.0,9,incomplete short left
1470,2018101408,305.0,1,3.0,3.0,2,0,-17.0,9,complete short left
1515,2018101408,230.0,1,3.0,1.0,10,0,-17.0,9,complete short middle
1539,2018101408,194.0,1,3.0,1.0,10,0,-17.0,9,incomplete short right
1561,2018101408,191.0,1,3.0,2.0,10,0,-17.0,9,complete deep left
1638,2018101408,140.0,1,2.0,1.0,10,0,11.0,9,complete short middle
1700,2018101408,114.0,1,2.0,1.0,10,0,11.0,9,incomplete short left
1729,2018101408,109.0,1,2.0,2.0,10,0,11.0,9,incomplete deep left
1886,2018101408,74.0,1,2.0,3.0,8,0,-11.0,9,incomplete short right
1964,2018101408,56.0,1,0.0,1.0,10,0,11.0,9,incomplete short left
2034,2018101408,31.0,1,0.0,3.0,16,0,11.0,9,incomplete short left
2161,2018101408,1794.0,2,3.0,1.0,10,0,11.0,9,incomplete short right
2204,2018101408,1759.0,2,3.0,3.0,2,0,11.0,9,complete short middle
2256,2018101408,1679.0,2,3.0,2.0,7,0,11.0,9,complete short middle
2280,2018101408,1634.0,2,3.0,1.0,10,0,11.0,9,complete short middle
2304,2018101408,1588.0,2,3.0,2.0,12,0,11.0,9,complete short left
2328,2018101408,1550.0,2,3.0,3.0,4,0,11.0,9,incomplete short middle
2367,2018101408,1546.0,2,2.0,4.0,4,0,11.0,9,incomplete short left
2397,2018101408,1540.0,2,3.0,1.0,10,0,-11.0,9,incomplete deep right
2419,2018101408,1535.0,2,3.0,2.0,10,0,-11.0,9,complete short right
2447,2018101408,1487.0,2,3.0,3.0,3,0,-11.0,9,complete short left
2518,2018101408,1365.0,2,3.0,1.0,10,0,-11.0,9,complete short right
2584,2018101408,1258.0,2,3.0,2.0,11,0,-11.0,9,incomplete short left
2629,2018101408,1254.0,2,3.0,3.0,6,0,-11.0,9,complete short middle
2723,2018101408,1163.0,2,2.0,2.0,6,0,8.0,9,complete short right
2795,2018101408,1054.0,2,2.0,2.0,11,1,8.0,9,complete short middle
2840,2018101408,983.0,2,2.0,2.0,7,0,8.0,9,incomplete deep left
2885,2018101408,977.0,2,2.0,3.0,2,0,8.0,9,complete short right
2990,2018101408,870.0,2,2.0,2.0,17,0,8.0,9,complete short middle
3143,2018101408,734.0,2,3.0,1.0,10,1,-11.0,9,incomplete deep right
3165,2018101408,726.0,2,3.0,2.0,10,0,-11.0,9,complete short left
3189,2018101408,693.0,2,3.0,1.0,10,0,-11.0,9,complete short middle
3213,2018101408,659.0,2,3.0,1.0,10,0,-11.0,9,complete short left
3237,2018101408,624.0,2,3.0,2.0,8,0,-11.0,9,complete short right
3265,2018101408,591.0,2,3.0,1.0,10,0,-11.0,9,complete short middle
3310,2018101408,516.0,2,3.0,1.0,3,0,-11.0,9,complete short left
3366,2018101408,511.0,2,2.0,1.0,10,0,3.0,9,complete short right
3486,2018101408,378.0,2,2.0,1.0,10,0,3.0,9,complete short left
3556,2018101408,248.0,2,2.0,2.0,8,0,3.0,9,complete short middle
3580,2018101408,202.0,2,2.0,3.0,6,0,3.0,9,incomplete short middle
3645,2018101408,191.0,2,3.0,1.0,10,0,-6.0,9,complete short left
3669,2018101408,152.0,2,3.0,1.0,10,0,-6.0,9,complete short right
3693,2018101408,146.0,2,3.0,2.0,7,0,-6.0,9,complete deep middle
3734,2018101408,120.0,2,3.0,1.0,10,0,-6.0,9,incomplete short right
3809,2018101408,116.0,2,3.0,2.0,10,0,-6.0,9,complete short middle
3833,2018101408,93.0,2,3.0,1.0,10,1,-6.0,9,complete short right
3857,2018101408,88.0,2,3.0,2.0,10,0,-6.0,9,complete short right
3907,2018101408,54.0,2,3.0,1.0,10,0,-6.0,9,complete short middle
3948,2018101408,47.0,2,2.0,2.0,5,0,-6.0,9,incomplete deep left
3970,2018101408,42.0,2,2.0,3.0,5,0,-6.0,9,incomplete deep left
3992,2018101408,38.0,2,2.0,4.0,5,0,-6.0,9,incomplete short right
72,2018101404,1776.0,1,3.0,2.0,5,1,0.0,9,complete short left
139,2018101404,1703.0,1,3.0,3.0,6,0,0.0,9,incomplete deep right
180,2018101404,1691.0,1,3.0,1.0,10,0,0.0,9,incomplete deep left
223,2018101404,1650.0,1,3.0,3.0,8,0,0.0,9,incomplete deep middle
306,2018101404,1559.0,1,3.0,3.0,5,1,0.0,9,complete deep right
362,2018101404,1490.0,1,3.0,2.0,7,0,0.0,9,complete short left
418,2018101404,1422.0,1,3.0,2.0,5,0,0.0,9,complete short right
490,2018101404,1381.0,1,3.0,2.0,1,0,-7.0,9,complete short left
584,2018101404,1222.0,1,3.0,3.0,1,0,-7.0,9,complete short middle
608,2018101404,1185.0,1,3.0,1.0,10,0,-7.0,9,complete short left
723,2018101404,1017.0,1,3.0,1.0,10,0,7.0,9,complete short middle
771,2018101404,936.0,1,3.0,2.0,15,0,7.0,9,complete short left
812,2018101404,900.0,1,3.0,3.0,8,0,7.0,9,incomplete short middle
851,2018101404,888.0,1,3.0,1.0,10,0,-7.0,9,incomplete short middle
908,2018101404,841.0,1,3.0,2.0,17,0,-7.0,9,complete short right
932,2018101404,801.0,1,3.0,3.0,9,0,-7.0,9,complete short left
977,2018101404,734.0,1,3.0,2.0,7,0,-7.0,9,incomplete deep right
999,2018101404,729.0,1,3.0,3.0,7,0,-7.0,9,incomplete deep left
1053,2018101404,682.0,1,3.0,2.0,8,0,-7.0,9,complete short left
1101,2018101404,616.0,1,3.0,1.0,10,0,-7.0,9,complete short middle
1125,2018101404,574.0,1,3.0,2.0,14,0,-7.0,9,incomplete short middle
1249,2018101404,436.0,1,3.0,3.0,5,1,7.0,9,complete short left
1298,2018101404,378.0,1,3.0,1.0,10,0,-7.0,9,complete deep left
1322,2018101404,331.0,1,3.0,1.0,10,0,-7.0,9,incomplete short right
1344,2018101404,327.0,1,3.0,2.0,10,0,-7.0,9,complete short left
1462,2018101404,209.0,1,3.0,1.0,10,0,7.0,9,complete short right
1507,2018101404,137.0,1,3.0,2.0,6,1,7.0,9,complete short middle
1569,2018101404,87.0,1,3.0,1.0,10,1,7.0,9,incomplete short middle
1591,2018101404,83.0,1,3.0,2.0,10,1,7.0,9,complete short right
1615,2018101404,52.0,1,3.0,3.0,4,1,7.0,9,complete short left
1644,2018101404,47.0,1,3.0,1.0,10,1,7.0,9,incomplete deep right
1705,2018101404,37.0,1,2.0,3.0,10,0,7.0,9,complete short middle
1746,2018101404,31.0,1,1.0,1.0,10,0,7.0,9,complete deep right
1848,2018101404,1759.0,2,3.0,1.0,10,1,-7.0,9,incomplete deep left
1881,2018101404,1752.0,2,3.0,1.0,10,0,-7.0,9,complete short left
1905,2018101404,1707.0,2,3.0,2.0,4,0,-7.0,9,complete short middle
2003,2018101404,1626.0,2,3.0,1.0,10,1,0.0,9,incomplete short left
2046,2018101404,1600.0,2,3.0,3.0,7,1,0.0,9,complete short right
2072,2018101404,1593.0,2,3.0,1.0,10,0,0.0,9,complete short middle
2144,2018101404,1553.0,2,3.0,2.0,4,1,-7.0,9,complete short right
2189,2018101404,1475.0,2,3.0,2.0,1,0,-7.0,9,complete short right
2213,2018101404,1433.0,2,3.0,1.0,10,0,-7.0,9,incomplete short right
2256,2018101404,1378.0,2,3.0,3.0,6,0,-7.0,9,incomplete short left
2312,2018101404,1370.0,2,3.0,1.0,10,0,4.0,9,complete deep left
2336,2018101404,1322.0,2,3.0,1.0,10,0,4.0,9,incomplete short right
2406,2018101404,1310.0,2,3.0,1.0,10,0,-11.0,9,incomplete short middle
2439,2018101404,1305.0,2,3.0,1.0,10,0,-11.0,9,complete short middle
2505,2018101404,1193.0,2,3.0,1.0,10,1,-11.0,9,complete short left
2615,2018101404,1014.0,2,3.0,1.0,15,0,-11.0,9,complete short right
2639,2018101404,978.0,2,3.0,2.0,15,0,-11.0,9,complete short middle
2668,2018101404,936.0,2,3.0,3.0,4,0,-11.0,9,incomplete short left
2762,2018101404,900.0,2,3.0,2.0,7,0,8.0,9,complete short middle
2846,2018101404,781.0,2,3.0,2.0,12,0,8.0,9,complete deep left
2920,2018101404,746.0,2,3.0,1.0,3,0,8.0,9,complete short right
2953,2018101404,741.0,2,3.0,1.0,13,0,8.0,9,complete deep middle
2990,2018101404,733.0,2,2.0,1.0,10,0,-8.0,9,incomplete short left
3012,2018101404,729.0,2,2.0,2.0,10,1,-8.0,9,complete short left
3041,2018101404,690.0,2,2.0,3.0,5,0,-8.0,9,complete short middle
3065,2018101404,644.0,2,2.0,1.0,10,1,-8.0,9,complete short right
3110,2018101404,559.0,2,2.0,3.0,6,0,-8.0,9,complete short right
3159,2018101404,548.0,2,3.0,1.0,10,0,0.0,9,complete short middle
3204,2018101404,465.0,2,3.0,3.0,2,0,0.0,9,incomplete short right
3237,2018101404,461.0,2,3.0,1.0,10,0,0.0,9,incomplete deep left
3282,2018101404,413.0,2,3.0,3.0,3,0,0.0,9,complete short right
3407,2018101404,209.0,2,3.0,2.0,9,0,0.0,9,incomplete deep middle
3448,2018101404,203.0,2,2.0,3.0,9,0,0.0,9,complete deep middle
3499,2018101404,197.0,2,2.0,1.0,10,0,-7.0,9,complete short middle
3568,2018101404,175.0,2,2.0,1.0,10,0,0.0,9,complete short right
3592,2018101404,131.0,2,2.0,1.0,10,0,0.0,9,complete short right
3633,2018101404,120.0,2,2.0,2.0,14,0,0.0,9,complete short right
3668,2018101404,112.0,2,2.0,1.0,10,0,0.0,9,incomplete short left
3690,2018101404,105.0,2,2.0,2.0,10,0,0.0,9,complete short left
3714,2018101404,65.0,2,2.0,3.0,10,0,0.0,9,complete short right
3827,2018101404,600.0,3,2.0,1.0,10,0,0.0,9,complete short left
3883,2018101404,532.0,3,2.0,2.0,11,0,0.0,9,incomplete short left
3905,2018101404,527.0,3,2.0,3.0,11,0,0.0,9,complete deep right
4071,2018101404,299.0,3,2.0,1.0,10,0,0.0,9,complete short right
4321,2018101404,75.0,3,1.0,2.0,6,0,0.0,9,complete short middle
4383,2018101404,33.0,3,0.0,2.0,7,0,0.0,9,complete short right
51,2018101406,1800.0,1,3.0,1.0,10,0,0.0,9,incomplete short right
73,2018101406,1795.0,1,3.0,2.0,10,0,0.0,9,complete short left
170,2018101406,1755.0,1,3.0,2.0,8,0,-7.0,9,incomplete short right
193,2018101406,1751.0,1,3.0,3.0,8,0,-7.0,9,complete short left
217,2018101406,1712.0,1,3.0,1.0,10,0,-7.0,9,complete deep left
278,2018101406,1643.0,1,3.0,1.0,20,0,-7.0,9,complete deep middle
378,2018101406,1562.0,1,3.0,1.0,10,0,0.0,9,complete short right
449,2018101406,1456.0,1,3.0,2.0,9,0,0.0,9,complete deep left
494,2018101406,1376.0,1,3.0,2.0,10,0,0.0,9,complete short left
518,2018101406,1332.0,1,3.0,3.0,3,0,0.0,9,complete short middle
542,2018101406,1295.0,1,3.0,1.0,10,0,0.0,9,complete short right
672,2018101406,1169.0,1,3.0,1.0,15,0,-3.0,9,complete short right
809,2018101406,961.0,1,3.0,3.0,4,0,3.0,9,complete deep left
856,2018101406,911.0,1,3.0,2.0,5,0,-3.0,9,incomplete short middle
878,2018101406,907.0,1,3.0,3.0,5,0,-3.0,9,complete short middle
1008,2018101406,812.0,1,3.0,3.0,3,0,-3.0,9,incomplete short middle
1069,2018101406,805.0,1,3.0,1.0,10,0,0.0,9,complete short left
1104,2018101406,795.0,1,3.0,1.0,10,0,0.0,9,complete short right
1128,2018101406,763.0,1,3.0,2.0,4,0,0.0,9,complete short right
1157,2018101406,740.0,1,3.0,1.0,10,0,0.0,9,incomplete short right
1200,2018101406,692.0,1,3.0,3.0,7,0,0.0,9,incomplete short middle
1360,2018101406,570.0,1,3.0,3.0,12,0,-3.0,9,complete short right
1403,2018101406,519.0,1,3.0,1.0,10,0,3.0,9,complete short right
1534,2018101406,364.0,1,3.0,3.0,7,0,-3.0,9,complete short right
1558,2018101406,321.0,1,3.0,1.0,10,0,-3.0,9,complete short left
1603,2018101406,235.0,1,3.0,3.0,6,0,-3.0,9,complete short left
1658,2018101406,159.0,1,3.0,2.0,7,0,-3.0,9,complete short middle
1709,2018101406,155.0,1,3.0,1.0,10,0,-4.0,9,complete short right
1733,2018101406,129.0,1,3.0,1.0,10,0,-4.0,9,complete deep middle
1787,2018101406,114.0,1,3.0,1.0,10,0,4.0,9,incomplete deep left
1809,2018101406,109.0,1,3.0,2.0,10,0,4.0,9,incomplete short left
1953,2018101406,85.0,1,2.0,1.0,10,0,-7.0,9,complete short right
1977,2018101406,59.0,1,2.0,2.0,8,1,-7.0,9,incomplete deep middle
1999,2018101406,54.0,1,2.0,3.0,8,0,-7.0,9,incomplete short middle
2040,2018101406,42.0,1,2.0,1.0,10,0,7.0,9,complete short right
2081,2018101406,28.0,1,1.0,2.0,5,0,7.0,9,complete deep left
2122,2018101406,22.0,1,0.0,1.0,10,0,7.0,9,complete short left
2151,2018101406,18.0,1,0.0,2.0,1,0,7.0,9,complete deep middle
2276,2018101406,1754.0,2,3.0,2.0,5,0,10.0,9,complete short left
2305,2018101406,1712.0,2,3.0,3.0,5,0,10.0,9,complete short middle
2350,2018101406,1630.0,2,3.0,1.0,10,0,10.0,9,complete deep left
2433,2018101406,1590.0,2,3.0,1.0,10,0,-17.0,9,complete short left
2565,2018101406,1430.0,2,3.0,2.0,6,0,-17.0,9,complete short middle
2663,2018101406,1344.0,2,3.0,3.0,5,0,10.0,9,complete short middle
2750,2018101406,1178.0,2,3.0,2.0,10,0,10.0,9,incomplete short right
2772,2018101406,1173.0,2,3.0,3.0,10,0,10.0,9,complete short middle
2857,2018101406,1112.0,2,3.0,1.0,10,1,-13.0,9,complete short right
2892,2018101406,1091.0,2,3.0,1.0,19,1,-13.0,9,complete deep right
2958,2018101406,1007.0,2,3.0,1.0,10,0,-13.0,9,incomplete short left
2980,2018101406,1004.0,2,3.0,2.0,10,0,-13.0,9,complete short left
3078,2018101406,904.0,2,3.0,1.0,6,0,-13.0,9,incomplete short left
3195,2018101406,900.0,2,3.0,1.0,6,0,-13.0,9,complete short right
3236,2018101406,900.0,2,3.0,2.0,2,0,-13.0,9,incomplete short middle
3258,2018101406,894.0,2,3.0,3.0,2,0,-13.0,9,complete short left
3328,2018101406,848.0,2,2.0,2.0,20,0,6.0,9,complete short middle
3394,2018101406,722.0,2,2.0,3.0,5,0,6.0,9,complete short middle
3464,2018101406,661.0,2,2.0,1.0,10,0,6.0,9,complete short left
3509,2018101406,592.0,2,2.0,3.0,2,0,6.0,9,incomplete short right
3607,2018101406,521.0,2,3.0,1.0,10,0,-9.0,9,incomplete short left
3640,2018101406,516.0,2,3.0,2.0,21,0,-9.0,9,complete short left
3664,2018101406,491.0,2,3.0,3.0,5,0,-9.0,9,complete short middle
3706,2018101406,479.0,2,2.0,1.0,10,0,9.0,9,complete short right
3845,2018101406,355.0,2,3.0,1.0,10,0,-12.0,9,complete short middle
3869,2018101406,334.0,2,3.0,2.0,4,1,-12.0,9,incomplete deep right
3891,2018101406,330.0,2,3.0,3.0,4,0,-12.0,9,incomplete short right
3913,2018101406,325.0,2,3.0,4.0,4,0,-12.0,9,incomplete deep middle
4215,2018101406,169.0,2,0.0,2.0,8,1,-15.0,9,incomplete deep middle
4237,2018101406,164.0,2,0.0,3.0,8,0,-15.0,9,complete short left
4261,2018101406,159.0,2,0.0,1.0,10,0,-15.0,9,incomplete deep middle
4283,2018101406,155.0,2,0.0,2.0,10,0,-15.0,9,incomplete short right
4318,2018101406,150.0,2,0.0,3.0,10,0,-15.0,9,complete deep middle
4342,2018101406,129.0,2,0.0,1.0,10,1,-15.0,9,complete short middle
4383,2018101406,120.0,2,0.0,1.0,10,0,-15.0,9,complete short middle
93,2018101410,1726.0,1,3.0,3.0,3,0,0.0,9,complete short left
142,2018101410,1675.0,1,3.0,1.0,10,0,0.0,9,complete short left
187,2018101410,1611.0,1,3.0,2.0,9,0,0.0,9,incomplete short left
213,2018101410,1607.0,1,3.0,3.0,9,0,0.0,9,complete deep left
246,2018101410,1574.0,1,3.0,1.0,10,0,0.0,9,complete short right
270,2018101410,1535.0,1,3.0,1.0,10,0,0.0,9,complete short left
431,2018101410,1347.0,1,3.0,3.0,7,0,-3.0,9,incomplete short left
542,2018101410,1248.0,1,3.0,3.0,5,0,3.0,9,complete short middle
624,2018101410,1138.0,1,3.0,1.0,10,0,3.0,9,incomplete deep left
811,2018101410,1012.0,1,3.0,3.0,3,0,-10.0,9,complete short middle
856,2018101410,943.0,1,3.0,2.0,8,0,-10.0,9,complete short middle
997,2018101410,741.0,1,3.0,1.0,10,0,10.0,9,incomplete deep right
1036,2018101410,734.0,1,2.0,2.0,10,0,10.0,9,complete short left
1064,2018101410,694.0,1,2.0,3.0,11,0,10.0,9,complete deep right
1109,2018101410,613.0,1,2.0,2.0,10,0,10.0,9,complete short right
1133,2018101410,574.0,1,2.0,1.0,10,0,10.0,9,complete short middle
1236,2018101410,487.0,1,3.0,3.0,4,0,-17.0,9,incomplete short right
1298,2018101410,437.0,1,2.0,2.0,6,0,17.0,9,complete short left
1344,2018101410,358.0,1,2.0,1.0,10,0,17.0,9,incomplete deep middle
1428,2018101410,274.0,1,2.0,3.0,1,0,17.0,9,incomplete deep right
